project_id,project_type,state,district,terrain_type,land_area_hectares,estimated_cost_inr_crore,project_start_year,affected_families_count,title_dispute_rate_percent,local_protest_flag,compensation_multiplier_demand,sia_approval_status,section_11_notification_days,forest_clearance_status,fund_disbursement_percent,sia_approval_status_risk_score,forest_clearance_status_risk_score,C_r,F_r,H_r,W_r,P_r,land_area_log,project_age_years,delay_binary_label,delay_risk_tier,CRS,CRS_tier
NHAI-MH-2021-1682,Highway,Maharashtra,Nagpur,Tribal_Schedule_V,304.73,2782.12,2021,609,23.24,False,2.8,Approved,487,Approved,0.54,0.0,0.0,1.0,0.7903,0.5256,0.6,0.0,2.4853,5,1,Very_High,43.33,Moderate
NHAI-TN-2018-1043,Highway,Tamil Nadu,Thanjavur,Forest_Eco_Sensitive,210.93,852.71,2018,190,45.86,True,2.2,Pending,462,Approved,4.49,1.0,0.0,1.0,0.6472,0.4794,0.7,0.7,2.3262,8,1,Very_High,68.33,High
MNRE-TN-2019-1044,Renewable_Energy,Tamil Nadu,Madurai,Rural_Agri,101.97,356.96,2019,272,32.1,True,1.81,Pending,440,Not_Required,19.99,1.0,0.0,0.81,0.6912,0.3818,0.7,0.7,2.0127,7,1,Very_High,65.77,High
MNRE-CG-2025-0324,Renewable_Energy,Chhattisgarh,Surguja,Forest_Eco_Sensitive,36.89,126.54,2025,36,26.87,False,2.5,Pending,385,Stage_1_Pending,0.0,1.0,1.0,1.0,0.445,0.6709,0.55,0.0,1.5785,1,1,Very_High,66.29,High
NHAI-WB-2017-0485,Highway,West Bengal,Alipurduar,Rural_Agri,285.08,1345.66,2017,623,15.56,False,1.62,Pending,222,Not_Required,47.5,1.0,0.0,0.62,0.7931,0.4936,0.8,0.0,2.4565,9,0,High,55.73,High
MNRE-PB-2024-0360,Renewable_Energy,Punjab,Ludhiana,Rural_Agri,97.3,322.57,2024,218,16.12,False,1.77,Rejected,244,Approved,0.0,1.0,0.0,1.0,0.6641,0.356,0.5,0.0,1.9926,2,0,High,54.12,High
NHAI-UP-2024-1631,Highway,Uttar Pradesh,Banda,Rural_Agri,352.9,1158.73,2024,1963,24.34,True,3.01,Pending,440,Not_Required,16.17,1.0,0.0,1.0,0.9344,0.4713,0.6,0.7,2.5489,2,1,Very_High,71.35,High
NHAI-RJ-2024-1370,Highway,Rajasthan,Alwar,Urban,236.6,1860.24,2024,2538,26.41,True,2.53,Approved,306,Not_Required,5.5,0.0,0.0,1.0,0.966,0.5716,0.4,0.7,2.3758,2,0,High,52.91,High
MoR-RJ-2024-1371,Railway,Rajasthan,Nagaur,Tribal_Schedule_V,307.52,2087.53,2024,356,49.98,True,3.39,Pending,568,Approved,4.98,1.0,0.0,1.0,0.7243,0.5826,0.4,0.7,2.4893,2,1,Very_High,63.67,High
NHAI-TN-2021-1045,Highway,Tamil Nadu,Coimbatore,Rural_Agri,163.59,1065.86,2021,764,28.75,False,1.86,Pending,249,Not_Required,51.83,1.0,0.0,0.86,0.8182,0.4794,0.7,0.0,2.2164,5,0,High,58.37,High
MoR-KA-2025-1071,Railway,Karnataka,Dharwad,Urban,234.04,926.93,2025,3074,25.46,False,1.74,Pending,168,Not_Required,57.83,0.5,0.0,0.74,0.9896,0.5163,0.55,0.0,2.3711,1,0,Medium,48.77,Moderate
NHAI-UP-2021-1632,Highway,Uttar Pradesh,Muzaffarnagar,Urban,194.41,1320.69,2021,2307,14.28,False,2.48,Pending,194,Not_Required,28.04,1.0,0.0,1.0,0.9543,0.4713,0.6,0.0,2.2909,5,0,High,61.2,High
NHAI-WB-2025-0486,Highway,West Bengal,Cooch Behar,Rural_Agri,257.38,1339.1,2025,1080,22.46,True,2.94,Pending,445,Not_Required,0.0,1.0,0.0,1.0,0.8608,0.4936,0.8,0.7,2.4123,1,1,Very_High,74.06,High
NHAI-OD-2023-0489,Highway,Odisha,Balangir,Urban,77.39,427.95,2023,1059,10.78,False,2.16,Pending,129,Not_Required,13.0,0.5,0.0,1.0,0.8584,0.6207,0.8,0.0,1.8943,3,0,Medium,56.02,High
NHAI-GJ-2022-1185,Highway,Gujarat,Anand,Tribal_Schedule_V,153.4,843.27,2022,221,36.4,False,2.16,Pending,724,Stage_1_Pending,0.0,1.0,1.0,1.0,0.6657,0.5459,0.55,0.0,2.1886,4,1,Very_High,70.15,High
MoR-BR-2024-0518,Railway,Bihar,Katihar,Rural_Agri,330.4,1304.2,2024,787,41.93,True,3.42,Pending,458,Not_Required,0.0,1.0,0.0,1.0,0.8218,0.4749,0.75,0.7,2.5204,2,1,Very_High,72.38,High
MoR-GJ-2023-1186,Railway,Gujarat,Rajkot,Urban,152.13,445.45,2023,659,9.92,False,1.63,Approved,118,Not_Required,68.18,0.0,0.0,0.63,0.8,0.5431,0.55,0.0,2.1851,3,0,Medium,36.03,Moderate
MNRE-TS-2021-0516,Renewable_Energy,Telangana,Sangareddy,Forest_Eco_Sensitive,45.61,219.14,2021,51,26.86,True,3.16,Exempted,449,Stage_1_Pending,11.65,0.0,1.0,1.0,0.4869,0.4843,0.5,0.7,1.6685,5,1,Very_High,61.52,High
NHAI-KA-2020-1073,Highway,Karnataka,Ballari,Urban,96.71,923.39,2020,613,17.65,False,1.43,Approved,168,Not_Required,45.06,0.0,0.0,0.43,0.7911,0.4867,0.55,0.0,1.9899,6,0,Medium,32.37,Moderate
MoR-GJ-2022-1187,Railway,Gujarat,Junagadh,Forest_Eco_Sensitive,225.89,1267.82,2022,372,42.06,False,3.3,Approved,327,Approved,48.64,0.0,0.0,1.0,0.7297,0.5431,0.55,0.0,2.3558,4,0,High,41.27,Moderate
NHAI-AP-2024-0472,Highway,Andhra Pradesh,Srikakulam,Forest_Eco_Sensitive,129.81,899.8,2024,88,60.64,True,2.19,Pending,415,Stage_1_Pending,0.0,1.0,1.0,1.0,0.5531,0.5669,0.75,0.7,2.1166,2,1,Very_High,82.68,Critical
NHAI-KA-2020-1074,Highway,Karnataka,Bagalkote,Rural_Agri,125.4,651.93,2020,524,32.19,False,2.09,Approved,155,Not_Required,38.74,0.0,0.0,1.0,0.7718,0.4867,0.55,0.0,2.1017,6,0,Medium,42.01,Moderate
NHAI-TS-2016-0517,Highway,Telangana,Khammam,Forest_Eco_Sensitive,225.11,2202.47,2016,167,44.07,True,2.83,Approved,706,Stage_1_Pending,0.0,0.0,1.0,1.0,0.6314,0.5578,0.5,0.7,2.3543,10,1,Very_High,64.05,High
MoR-RJ-2023-1372,Railway,Rajasthan,Jodhpur,Rural_Agri,335.81,1550.53,2023,393,38.01,False,1.9,Rejected,267,Not_Required,0.0,1.0,0.0,1.0,0.7364,0.5826,0.4,0.0,2.5274,3,0,High,53.39,High
MNRE-UP-2022-1633,Renewable_Energy,Uttar Pradesh,Ayodhya,Rural_Agri,45.3,143.41,2022,192,16.68,False,2.2,Pending,249,Not_Required,55.5,1.0,0.0,1.0,0.6485,0.3761,0.6,0.0,1.6656,4,0,High,55.85,High
MoR-RJ-2022-1373,Railway,Rajasthan,Jaipur,Tribal_Schedule_V,149.09,757.59,2022,126,47.89,True,3.31,Pending,368,Not_Required,0.0,1.0,0.0,1.0,0.5969,0.5826,0.4,0.7,2.1764,4,1,Very_High,61.45,High
NHAI-RJ-2017-1374,Highway,Rajasthan,Udaipur,Rural_Agri,148.93,716.88,2017,751,22.9,True,2.25,Approved,395,Not_Required,17.18,0.0,0.0,1.0,0.8161,0.5716,0.4,0.7,2.1759,9,1,Very_High,50.28,High
NHAI-MH-2017-1683,Highway,Maharashtra,Jalgaon,Urban,212.52,779.64,2017,3053,12.11,False,1.58,Rejected,215,Not_Required,32.19,1.0,0.0,0.58,0.9888,0.5256,0.6,0.0,2.3294,9,0,High,54.45,High
NHAI-GJ-2018-1188,Highway,Gujarat,Valsad,Rural_Agri,229.09,1977.8,2018,1100,17.64,False,1.93,Pending,199,Not_Required,0.0,1.0,0.0,1.0,0.8631,0.5459,0.55,0.0,2.3619,8,0,High,58.6,High
NHAI-GJ-2021-1189,Highway,Gujarat,Jamnagar,Tribal_Schedule_V,213.68,438.77,2021,735,64.48,True,2.31,Pending,709,Stage_1_Pending,0.0,1.0,1.0,1.0,0.8134,0.5459,0.55,0.7,2.3318,5,1,Very_High,83.24,Critical
NHAI-AS-2022-0187,Highway,Assam,Nagaon,Urban,182.29,1322.07,2022,2027,28.59,False,2.04,Approved,150,Not_Required,55.7,0.0,0.0,1.0,0.9383,0.5526,0.85,0.0,2.2631,4,0,Medium,50.92,High
NHAI-OD-2023-0490,Highway,Odisha,Jagatsinghpur,Rural_Agri,250.58,1824.99,2023,393,29.65,False,2.16,Approved,216,Not_Required,25.72,0.0,0.0,1.0,0.7364,0.6207,0.8,0.0,2.4007,3,0,High,46.39,Moderate
MoR-AP-2018-0473,Railway,Andhra Pradesh,Visakhapatnam,Tribal_Schedule_V,230.01,927.19,2018,394,21.67,False,2.36,Approved,629,Not_Required,53.86,0.0,0.0,1.0,0.7367,0.5713,0.75,0.0,2.3636,8,1,Very_High,45.39,Moderate
NHAI-KA-2022-1075,Highway,Karnataka,Dharwad,Tribal_Schedule_V,298.27,1074.06,2022,306,45.68,True,3.02,Approved,654,Not_Required,8.77,0.0,0.0,1.0,0.7057,0.4867,0.55,0.7,2.4761,4,1,Very_High,51.35,High
NHAI-OD-2024-0491,Highway,Odisha,Khordha,Rural_Agri,162.8,1281.02,2024,701,25.18,False,2.94,Approved,257,Not_Required,39.34,0.0,0.0,1.0,0.8076,0.6207,0.8,0.0,2.2143,2,0,High,47.63,Moderate
NHAI-UP-2019-1634,Highway,Uttar Pradesh,Moradabad,Rural_Agri,230.78,2128.85,2019,914,22.02,False,2.97,Approved,152,Not_Required,61.32,0.0,0.0,1.0,0.8403,0.4713,0.6,0.0,2.3651,7,0,Medium,44.2,Moderate
MNRE-RJ-2019-1375,Renewable_Energy,Rajasthan,Jaisalmer,Rural_Agri,34.09,133.88,2019,77,22.41,False,2.28,Rejected,221,Not_Required,52.73,1.0,0.0,1.0,0.5369,0.4767,0.4,0.0,1.5452,7,0,High,49.89,Moderate
MNRE-TS-2021-0518,Renewable_Energy,Telangana,Bhadradri Kothagudem,Urban,34.7,112.13,2021,534,8.02,False,1.73,Pending,103,Not_Required,62.62,0.5,0.0,0.73,0.7741,0.4843,0.5,0.0,1.5527,5,0,Medium,43.82,Moderate
NHAI-GJ-2023-1190,Highway,Gujarat,Bharuch,Urban,221.75,1563.87,2023,3740,14.18,False,1.79,Pending,199,Not_Required,49.88,1.0,0.0,0.79,1.0,0.5459,0.55,0.0,2.3478,3,0,High,57.32,High
NHAI-TN-2015-1046,Highway,Tamil Nadu,Madurai,Tribal_Schedule_V,240.61,1252.01,2015,475,55.44,False,2.79,Approved,544,Not_Required,19.86,0.0,0.0,1.0,0.7597,0.4794,0.7,0.0,2.3831,11,1,Very_High,44.8,Moderate
NHAI-OD-2025-0492,Highway,Odisha,Khordha,Forest_Eco_Sensitive,194.44,1345.35,2025,185,51.75,True,2.78,Pending,628,Stage_1_Pending,16.86,1.0,1.0,1.0,0.6439,0.6207,0.8,0.7,2.291,1,1,Very_High,85.27,Critical
MoR-MH-2025-1684,Railway,Maharashtra,Palghar,Rural_Agri,179.92,969.97,2025,837,25.54,False,1.97,Approved,178,Not_Required,38.55,0.0,0.0,0.97,0.8294,0.5481,0.6,0.0,2.2575,1,0,Medium,43.49,Moderate
NHAI-MH-2023-1685,Highway,Maharashtra,Chhatrapati Sambhajinagar,Urban,116.42,683.54,2023,985,16.9,False,1.66,Approved,193,Not_Required,80.25,0.0,0.0,0.66,0.8495,0.5256,0.6,0.0,2.0697,3,0,High,38.42,Moderate
MNRE-KA-2021-1076,Renewable_Energy,Karnataka,Hassan,Tribal_Schedule_V,56.7,252.45,2021,44,56.32,True,2.73,Pending,608,Stage_1_Pending,0.0,1.0,1.0,1.0,0.4691,0.4418,0.55,0.7,1.7612,5,1,Very_High,77.21,Critical
MoR-SK-2020-0037,Railway,Sikkim,East Sikkim (Gangtok),Forest_Eco_Sensitive,285.53,1399.02,2020,97,22.68,False,2.33,Approved,545,Stage_1_Pending,34.28,0.0,1.0,1.0,0.565,0.6732,0.75,0.0,2.4572,6,1,Very_High,57.39,High
NHAI-KA-2021-1077,Highway,Karnataka,Mandya,Rural_Agri,214.81,959.11,2021,340,26.28,False,1.67,Rejected,324,Not_Required,45.43,1.0,0.0,0.67,0.7186,0.4867,0.55,0.0,2.3341,5,0,High,50.3,High
NHAI-KA-2017-1078,Highway,Karnataka,Bengaluru Urban,Tribal_Schedule_V,240.27,1652.24,2017,306,40.52,False,3.24,Approved,565,Approved,33.43,0.0,0.0,1.0,0.7057,0.4867,0.55,0.0,2.3825,9,1,Very_High,40.85,Moderate
MoR-CG-2022-0325,Railway,Chhattisgarh,Korba,Forest_Eco_Sensitive,427.62,2342.75,2022,403,19.01,False,2.41,Pending,549,Stage_1_Pending,21.86,1.0,1.0,1.0,0.7395,0.6861,0.55,0.0,2.6321,4,1,Very_High,71.44,High
NHAI-UP-2020-1635,Highway,Uttar Pradesh,Kanpur Nagar,Rural_Agri,197.12,1401.98,2020,461,23.47,False,3.17,Pending,193,Not_Required,30.99,1.0,0.0,1.0,0.7561,0.4713,0.6,0.0,2.2969,6,0,High,57.73,High
NHAI-UK-2023-0104,Highway,Uttarakhand,Pithoragarh,Rural_Agri,262.44,2183.45,2023,318,43.69,False,1.88,Pending,283,Approved,29.27,1.0,0.0,0.88,0.7104,0.6822,0.8,0.0,2.4207,3,0,High,58.83,High
MoR-WB-2026-0487,Railway,West Bengal,Malda,Rural_Agri,443.54,2308.33,2026,2404,27.45,False,2.75,Pending,194,Not_Required,56.76,1.0,0.0,1.0,0.9593,0.5051,0.8,0.0,2.6479,0,0,High,65.29,High
NHAI-TR-2022-0032,Highway,Tripura,Gomati,Forest_Eco_Sensitive,115.21,769.42,2022,52,67.9,True,3.71,Pending,628,Approved,10.29,1.0,0.0,1.0,0.4892,0.7595,0.7,0.7,2.0652,4,1,Very_High,65.56,High
NHAI-KL-2024-0278,Highway,Kerala,Idukki,Rural_Agri,168.96,729.73,2024,879,36.43,False,2.92,Pending,290,Not_Required,57.89,1.0,0.0,1.0,0.8355,0.5694,0.75,0.0,2.2303,2,0,High,62.12,High
MNRE-TN-2023-1047,Renewable_Energy,Tamil Nadu,Tiruvallur,Urban,59.79,251.2,2023,536,16.59,False,1.73,Pending,109,Not_Required,30.08,0.5,0.0,0.73,0.7746,0.3818,0.7,0.0,1.7838,3,0,Medium,47.83,Moderate
NHAI-TN-2026-1048,Highway,Tamil Nadu,Tirunelveli,Rural_Agri,145.4,1197.07,2026,452,32.03,False,2.73,Pending,169,Not_Required,6.29,0.5,0.0,1.0,0.7536,0.4794,0.7,0.0,2.1655,0,0,Medium,52.19,High
NHAI-KA-2024-1079,Highway,Karnataka,Davanagere,Tribal_Schedule_V,116.29,1029.58,2024,183,48.61,True,2.45,Pending,730,Approved,11.36,1.0,0.0,1.0,0.6426,0.4867,0.55,0.7,2.0693,2,1,Very_High,65.25,High
NHAI-BR-2020-0519,Highway,Bihar,Gaya,Forest_Eco_Sensitive,191.0,1336.36,2020,92,32.05,False,2.89,Rejected,547,Stage_1_Pending,0.0,1.0,1.0,1.0,0.5585,0.4694,0.75,0.0,2.2833,6,1,Very_High,72.27,High
NHAI-GJ-2023-1191,Highway,Gujarat,Kutch,Rural_Agri,166.19,734.91,2023,781,10.44,False,3.09,Approved,261,Not_Required,64.32,0.0,0.0,1.0,0.8209,0.5459,0.55,0.0,2.2232,3,0,High,42.87,Moderate
NHAI-MH-2021-1687,Highway,Maharashtra,Yavatmal,Urban,293.56,1964.11,2021,3459,22.55,False,1.58,Pending,216,Not_Required,0.0,1.0,0.0,1.0,1.0,0.5256,0.6,0.0,2.4692,5,0,High,62.0,High
NHAI-DL-2022-0133,Highway,Delhi,Shahdara,Urban,300.9,2149.57,2022,1803,11.54,False,2.3,Pending,124,Not_Required,41.73,0.5,0.0,1.0,0.9239,0.2728,0.5,0.0,2.4799,4,0,Medium,51.17,High
NHAI-CG-2019-0326,Highway,Chhattisgarh,Bilaspur,Forest_Eco_Sensitive,82.88,476.15,2019,93,24.04,False,2.28,Exempted,482,Stage_1_Pending,5.18,0.0,1.0,1.0,0.5598,0.6694,0.55,0.0,1.9237,7,1,Very_High,53.3,High
MNRE-RJ-2025-1376,Renewable_Energy,Rajasthan,Kota,Rural_Agri,24.12,101.15,2025,87,16.54,False,2.5,Approved,418,Not_Required,28.89,0.0,0.0,1.0,0.5517,0.4767,0.4,0.0,1.4,1,1,Very_High,35.16,Moderate
MoR-KL-2024-0279,Railway,Kerala,Alappuzha,Forest_Eco_Sensitive,293.66,1742.95,2024,543,26.59,False,1.68,Pending,519,Approved,51.53,1.0,0.0,0.68,0.7762,0.6686,0.75,0.0,2.4693,2,1,Very_High,55.48,High
NHAI-GJ-2020-1192,Highway,Gujarat,Anand,Rural_Agri,241.27,1602.63,2020,422,40.67,False,2.21,Pending,218,Not_Required,23.94,1.0,0.0,1.0,0.7452,0.5459,0.55,0.0,2.3843,6,0,High,56.54,High
NHAI-GJ-2022-1193,Highway,Gujarat,Dahod,Rural_Agri,134.6,1458.74,2022,502,35.94,False,2.9,Pending,495,Approved,29.25,1.0,0.0,1.0,0.7665,0.5459,0.55,0.0,2.1323,4,1,Very_High,56.91,High
MoR-RJ-2023-1377,Railway,Rajasthan,Sikar,Rural_Agri,348.05,1933.89,2023,1120,26.94,True,2.68,Pending,386,Approved,42.84,1.0,0.0,1.0,0.8653,0.5826,0.4,0.7,2.5429,3,1,Very_High,66.14,High
MNRE-MP-2021-0936,Renewable_Energy,Madhya Pradesh,Dewas,Rural_Agri,19.78,64.2,2021,59,23.32,False,2.09,Pending,284,Not_Required,33.41,1.0,0.0,1.0,0.5045,0.5082,0.5,0.0,1.3176,5,0,High,51.33,High
MNRE-PB-2024-0361,Renewable_Energy,Punjab,SAS Nagar (Mohali),Urban,69.55,254.81,2024,816,12.51,False,1.55,Pending,161,Not_Required,30.54,0.5,0.0,0.55,0.8263,0.356,0.5,0.0,1.8485,2,0,Medium,41.59,Moderate
MNRE-CG-2022-0327,Renewable_Energy,Chhattisgarh,Rajnandgaon,Forest_Eco_Sensitive,99.38,295.89,2022,130,17.43,False,3.75,Pending,463,Approved,35.06,1.0,0.0,1.0,0.6007,0.6709,0.55,0.0,2.0016,4,1,Very_High,54.01,High
MoR-UP-2021-1636,Railway,Uttar Pradesh,Lakhimpur Kheri,Rural_Agri,204.46,772.71,2021,947,23.84,False,2.24,Approved,319,Not_Required,56.56,0.0,0.0,1.0,0.8446,0.4761,0.6,0.0,2.3127,5,0,High,44.28,Moderate
NHAI-TN-2021-1049,Highway,Tamil Nadu,Tiruppur,Rural_Agri,257.37,1056.68,2021,631,27.4,True,2.48,Approved,384,Not_Required,32.2,0.0,0.0,1.0,0.7947,0.4794,0.7,0.7,2.4122,5,1,Very_High,55.91,High
MoR-KA-2019-1080,Railway,Karnataka,Ballari,Rural_Agri,281.17,2324.74,2019,1264,22.77,False,1.87,Approved,348,Not_Required,45.7,0.0,0.0,0.87,0.8802,0.5163,0.55,0.0,2.4505,7,0,High,41.63,Moderate
MoR-NL-2024-0021,Railway,Nagaland,Zunheboto,Forest_Eco_Sensitive,278.49,2049.81,2024,269,33.9,False,3.01,Approved,413,Approved,56.8,0.0,0.0,1.0,0.6899,0.6215,0.7,0.0,2.4464,2,1,Very_High,43.57,Moderate
MNRE-GJ-2022-1194,Renewable_Energy,Gujarat,Surendranagar,Rural_Agri,47.07,101.58,2022,148,20.05,False,1.87,Pending,318,Not_Required,0.0,1.0,0.0,1.0,0.6166,0.4634,0.55,0.0,1.6819,4,0,High,54.29,High
NHAI-MH-2023-1688,Highway,Maharashtra,Kolhapur,Rural_Agri,108.01,604.56,2023,595,35.14,False,2.86,Pending,410,Not_Required,12.93,1.0,0.0,1.0,0.7874,0.5256,0.6,0.0,2.0375,3,1,Very_High,58.28,High
NHAI-GJ-2021-1195,Highway,Gujarat,Panchmahal,Rural_Agri,90.06,759.71,2021,381,23.3,False,1.56,Pending,232,Not_Required,29.18,1.0,0.0,0.56,0.7326,0.5459,0.55,0.0,1.9593,5,0,High,48.62,Moderate
NHAI-KA-2023-1081,Highway,Karnataka,Mandya,Forest_Eco_Sensitive,205.72,1310.89,2023,652,35.18,False,3.01,Exempted,375,Stage_1_Pending,30.17,0.0,1.0,1.0,0.7987,0.4867,0.55,0.0,2.3154,3,1,Very_High,57.48,High
MNRE-RJ-2025-1378,Renewable_Energy,Rajasthan,Pali,Urban,76.38,260.42,2025,512,14.24,False,1.34,Approved,48,Not_Required,53.43,0.0,0.0,0.34,0.769,0.4767,0.4,0.0,1.8886,1,0,Low,27.41,Moderate
MoR-UP-2023-1638,Railway,Uttar Pradesh,Gautam Buddha Nagar (Noida),Rural_Agri,403.48,1340.41,2023,1237,16.15,False,1.74,Exempted,183,Not_Required,72.6,0.0,0.0,0.74,0.8775,0.4761,0.6,0.0,2.6069,3,0,High,40.31,Moderate
MoR-UP-2024-1639,Railway,Uttar Pradesh,Meerut,Forest_Eco_Sensitive,200.25,880.69,2024,300,41.68,False,2.8,Pending,524,Approved,0.0,1.0,0.0,1.0,0.7033,0.4761,0.6,0.0,2.3037,2,1,Very_High,56.81,High
MoR-UP-2026-1640,Railway,Uttar Pradesh,Bulandshahr,Rural_Agri,495.03,2339.82,2026,1127,21.84,False,3.15,Exempted,410,Not_Required,64.76,0.0,0.0,1.0,0.8661,0.4761,0.6,0.0,2.6955,0,1,Very_High,44.66,Moderate
MoR-GJ-2021-1196,Railway,Gujarat,Ahmedabad,Forest_Eco_Sensitive,486.96,2795.72,2021,609,45.64,False,3.48,Approved,416,Stage_1_Pending,25.28,0.0,1.0,1.0,0.7903,0.5431,0.55,0.0,2.6884,5,1,Very_High,57.33,High
NHAI-GJ-2025-1197,Highway,Gujarat,Banaskantha,Urban,295.41,2018.87,2025,2365,26.13,False,1.95,Pending,159,Not_Required,27.98,0.5,0.0,0.95,0.9573,0.5459,0.55,0.0,2.4719,1,0,Medium,51.88,High
MNRE-MP-2024-0937,Renewable_Energy,Madhya Pradesh,Dhar,Rural_Agri,51.85,124.23,2024,172,8.24,False,1.7,Rejected,207,Approved,66.68,1.0,0.0,0.7,0.635,0.5082,0.5,0.0,1.723,2,0,High,48.36,Moderate
MoR-GJ-2024-1198,Railway,Gujarat,Sabarkantha,Rural_Agri,482.88,2325.91,2024,2775,28.94,False,2.48,Approved,306,Not_Required,84.96,0.0,0.0,1.0,0.977,0.5431,0.55,0.0,2.6847,2,0,High,45.6,Moderate
MNRE-RJ-2020-1379,Renewable_Energy,Rajasthan,Udaipur,Rural_Agri,28.65,105.59,2020,120,12.9,False,1.3,Approved,148,Not_Required,64.41,0.0,0.0,0.3,0.591,0.4767,0.4,0.0,1.472,6,0,Medium,23.59,Low
MNRE-PB-2018-0362,Renewable_Energy,Punjab,Jalandhar,Rural_Agri,47.69,121.56,2018,289,13.0,False,1.68,Pending,268,Approved,56.49,1.0,0.0,0.68,0.6987,0.356,0.5,0.0,1.6874,8,0,High,49.13,Moderate
NHAI-MP-2023-0938,Highway,Madhya Pradesh,Betul,Rural_Agri,225.82,1232.83,2023,329,10.03,False,1.69,Approved,338,Not_Required,47.42,0.0,0.0,0.69,0.7146,0.6087,0.5,0.0,2.3557,3,0,High,34.58,Moderate
MNRE-TN-2025-1050,Renewable_Energy,Tamil Nadu,Villupuram,Rural_Agri,81.3,242.04,2025,156,24.42,True,1.83,Approved,395,Not_Required,56.45,0.0,0.0,0.83,0.6231,0.3818,0.7,0.7,1.9154,1,1,Very_High,49.93,Moderate
NHAI-MH-2023-1689,Highway,Maharashtra,Chandrapur,Rural_Agri,192.85,231.42,2023,1065,27.04,False,2.61,Pending,266,Not_Required,61.87,1.0,0.0,1.0,0.8591,0.5256,0.6,0.0,2.2875,3,0,High,59.53,High
NHAI-MH-2023-1690,Highway,Maharashtra,Yavatmal,Rural_Agri,211.04,1451.37,2023,619,17.12,False,2.37,Pending,294,Not_Required,39.68,1.0,0.0,1.0,0.7923,0.5256,0.6,0.0,2.3264,3,0,High,58.37,High
MNRE-RJ-2021-1380,Renewable_Energy,Rajasthan,Jhunjhunu,Rural_Agri,50.97,222.73,2021,120,18.36,False,1.93,Rejected,223,Not_Required,33.68,1.0,0.0,0.93,0.591,0.4767,0.4,0.0,1.7158,5,0,High,49.62,Moderate
NHAI-MP-2022-0939,Highway,Madhya Pradesh,Sehore,Rural_Agri,242.19,1468.27,2022,348,37.08,False,2.26,Rejected,350,Not_Required,44.9,1.0,0.0,1.0,0.7215,0.6087,0.5,0.0,2.3859,4,0,High,55.13,High
MNRE-GJ-2021-1199,Renewable_Energy,Gujarat,Gandhinagar,Tribal_Schedule_V,93.68,349.72,2021,294,52.41,True,4.0,Pending,664,Not_Required,7.07,1.0,0.0,1.0,0.7008,0.4634,0.55,0.7,1.9763,5,1,Very_High,66.26,High
MoR-KL-2018-0280,Railway,Kerala,Malappuram,Rural_Agri,316.43,2216.71,2018,2418,44.66,True,3.08,Rejected,242,Not_Required,1.4,1.0,0.0,1.0,0.9601,0.6686,0.75,0.7,2.5016,8,0,High,74.8,High
NHAI-UP-2020-1641,Highway,Uttar Pradesh,Bareilly,Rural_Agri,202.42,2103.5,2020,477,31.61,False,2.72,Approved,167,Not_Required,18.02,0.0,0.0,1.0,0.7603,0.4713,0.6,0.0,2.3084,6,0,Medium,42.8,Moderate
MNRE-TN-2021-1051,Renewable_Energy,Tamil Nadu,Chengalpattu,Rural_Agri,15.07,63.87,2021,37,34.45,False,2.45,Pending,312,Not_Required,31.36,1.0,0.0,1.0,0.4482,0.3818,0.7,0.0,1.206,5,0,High,54.34,High
MoR-MH-2025-1691,Railway,Maharashtra,Nagpur,Tribal_Schedule_V,269.17,1389.7,2025,332,28.15,False,1.57,Approved,447,Approved,0.0,0.0,0.0,1.0,0.7157,0.5481,0.6,0.0,2.4316,1,1,Very_High,42.02,Moderate
NHAI-GJ-2025-1200,Highway,Gujarat,Bharuch,Rural_Agri,137.43,1184.95,2025,488,15.86,False,2.64,Rejected,295,Not_Required,49.61,1.0,0.0,1.0,0.7631,0.5459,0.55,0.0,2.1412,1,0,High,56.85,High
MNRE-MP-2024-0940,Renewable_Energy,Madhya Pradesh,Singrauli,Rural_Agri,50.79,153.7,2024,119,12.4,False,2.28,Approved,258,Not_Required,9.73,0.0,0.0,1.0,0.5899,0.5082,0.5,0.0,1.7142,2,0,High,37.82,Moderate
NHAI-RJ-2024-1381,Highway,Rajasthan,Sikar,Rural_Agri,144.63,593.53,2024,92,15.69,False,2.55,Approved,282,Not_Required,70.46,0.0,0.0,1.0,0.5585,0.5716,0.4,0.0,2.1633,2,0,High,35.27,Moderate
NHAI-BR-2021-0520,Highway,Bihar,Muzaffarpur,Rural_Agri,201.26,1584.55,2021,509,32.64,True,2.68,Approved,441,Not_Required,16.0,0.0,0.0,1.0,0.7682,0.4694,0.75,0.7,2.3059,5,1,Very_High,56.44,High
NHAI-UP-2017-1642,Highway,Uttar Pradesh,Sonbhadra,Rural_Agri,63.38,453.19,2017,148,21.82,False,1.35,Pending,383,Not_Required,36.71,1.0,0.0,0.35,0.6166,0.4713,0.6,0.0,1.8088,9,1,Very_High,43.92,Moderate
NHAI-GJ-2023-1201,Highway,Gujarat,Navsari,Rural_Agri,370.88,2454.74,2023,1521,33.89,True,2.47,Rejected,403,Not_Required,22.5,1.0,0.0,1.0,0.903,0.5459,0.55,0.7,2.5704,3,1,Very_High,69.8,High
